,name,total_rating,cost_rank,abv,cask_type,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,briny,salty,vanilla,tart,fruity,floral
3443,Dark Horse Reserve Bourbon,43,3,44.5,"new, char #3 Missouri oak, 30 gallon",0,0,73,0,0,60,65,80,0,0,10,0,30,0
3444,Texas Crown Club Ultra Premium,34,1,40.0,,10,0,60,40,50,50,50,60,0,0,60,40,40,20
3445,Canadian Club Classic 12 Year,242,1,40.0,ex-Bourbon,20,0,50,30,30,60,60,70,0,0,70,50,30,10
3446,Nikka Black Clear,19,1,37.0,,10,10,40,20,20,20,20,60,30,35,50,70,40,35
3447,Kinsey 7 Year Whiskey,6,2,43.4,reused oak,0,0,55,80,20,40,40,90,0,10,80,0,50,75
3448,Colorado Honey Whiskey,11,2,37.0,,0,0,10,20,35,25,40,100,0,0,75,10,45,85
3449,Teton Moonshine Raspberry Whiskey,1,1,35.0,,0,0,0,0,15,35,10,65,0,0,15,40,75,0
3450,Seven Devils Straight Bourbon,26,2,45.0,"new, charred American oak",0,0,80,35,25,75,40,90,0,0,75,10,60,20
3451,Rebel Yell Ginger Whiskey (Discontinued),13,1,35.0,,0,0,90,50,60,30,40,100,0,0,55,0,25,10
3452,White River Friday Night Redeye Corn Whiskey,0,1,40.0,unaged,0,0,0,0,35,40,25,40,0,0,70,0,15,10
3453,Duggan's Dew O'Kirkintilloch,22,1,43.4,,10,0,5,0,10,60,60,90,0,0,70,0,50,10
3454,Coppercraft Rye Malt Whiskey (Discontinued),4,2,45.0,,20,0,25,10,5,35,30,30,0,0,20,0,10,10
3455,Dark Horse Reunion Rye,24,3,44.5,"new, char #3 honey-combed Missouri oak, 30 gallon",0,0,80,0,0,68,65,75,0,0,10,0,10,0
3456,Rebecca Creek Fine Texas Spirit Whiskey,247,2,40.0,charred oak barrels,20,0,30,40,30,30,30,40,0,0,40,30,20,0
3457,Seagram's VO,177,1,40.0,used American oak,20,0,50,20,40,40,40,60,0,0,70,50,30,10
3458,Three Chord Blended Bourbon,53,2,40.5,"new, charred American oak",0,0,10,0,0,5,5,10,0,0,25,0,20,0
3459,Laphroaig Four Oak,251,3,40.0,"ex-bourbon barrels, quarter casks, virgin American oak barrels, and European oak hogsheads",20,20,15,0,5,10,10,5,15,10,25,10,5,0
3460,291 American Whiskey,13,3,43.0,American white oak,10,0,65,30,0,15,10,40,0,20,30,0,25,25
3461,Salado Texas Whiskey,3,2,40.0,oak and mesquite wood,20,0,30,5,30,10,10,10,5,0,15,10,10,5
3462,Fliquor Bean Whiskey Infused with Coffee,2,2,40.5,,10,0,0,0,0,40,60,10,0,0,20,30,0,0
3463,Palmetto Whiskey,40,2,44.65,new French Oak,25,0,50,45,30,35,30,65,0,0,70,0,50,40
3464,Short Mountain Shiner's Select Tennessee Moonshine,2,2,50.0,,0,0,5,20,0,30,30,50,0,0,30,0,15,25
3465,Missouri Spirits Bourbon Whiskey,8,2,40.0,"new, charred American oak",0,0,20,10,10,20,20,30,0,0,40,0,20,0
3466,Graveyard Sam's Baby Bourbon,5,2,45.0,"new, charred American oak",0,0,30,40,30,40,40,50,20,10,50,30,50,60
3467,Calumet Farm Bourbon (Discontinued),389,2,43.0,"new, charred American oak",60,0,60,30,0,40,50,60,0,5,60,60,50,10
3468,Wigle Four Grain Whiskey,10,2,46.0,new charred oak,20,0,60,50,30,10,20,30,0,0,30,20,20,30
3469,Bootlegger 21 New York Bourbon,14,2,46.0,"new, charred American oak",40,0,60,20,10,70,50,70,0,0,30,10,20,0
3470,J.K. Williams Bourbon Barrel Whiskey,3,2,40.0,ex-bourbon,10,0,20,80,20,40,50,60,0,10,50,40,60,50
3471,Tirado Gold Corn Whiskey,3,2,40.0,,0,0,10,0,20,85,85,90,0,0,80,5,50,0
3472,Wasmund's Single Malt,54,2,48.0,,10,0,15,10,20,50,60,75,0,0,15,0,60,50
3473,Jura Brooklyn,37,3,42.0,"American White Oak Bourbon, Amoroso Sherry, Pinot Noir ",30,30,10,15,10,65,65,70,15,10,20,0,25,0
3474,Charter 101,10,1,50.5,new charred oak,0,0,30,15,0,50,60,80,0,0,25,0,20,0
3475,Breuckelen 77 New York Wheat Whiskey,37,2,45.0,"new, charred American oak",20,0,50,70,30,20,20,40,0,0,40,20,20,0
3476,Lower East Side Blended Malt,1,2,40.0,,10,5,10,15,5,20,15,15,0,0,20,10,15,5
3477,Jameson Cold Brew,290,1,30.0,,0,0,10,0,0,30,30,40,0,0,70,40,30,10
3478,Boot Hill Distillery Red Eye Whiskey,10,2,40.0,Assorted American oak,0,0,45,30,0,10,0,65,0,0,25,0,35,5
3479,Arctic Ice Moonshine Whiskey,0,2,80.0,unaged,0,0,30,40,70,65,45,80,0,15,25,0,50,25
3480,Still Cellars Whiskey Barley,1,2,44.0,,0,0,5,30,0,10,10,5,0,0,5,0,10,20
3481,Eastside Marionberry Whiskey,12,2,30.0,,0,0,20,30,50,50,70,40,0,0,20,100,80,30
3482,Charred Oak Bourbon,14,2,50.0,"new, charred American oak",30,0,50,60,20,60,60,60,0,0,30,40,70,20
3483,Bell's Original,197,1,40.0,,10,0,25,10,10,35,35,40,0,0,40,35,25,0
3484,Highspire Whiskey,17,2,40.0,used California wine casks,0,0,60,40,70,20,0,10,0,0,10,10,30,30
3485,Old Crow Kentucky Straight Bourbon,242,1,40.0,"new, charred American oak",0,0,40,30,0,30,30,70,0,0,60,50,60,20
3486,Cody Road Bourbon,89,2,45.0,"new, charred American oak",40,0,62,78,0,72,63,84,40,0,68,55,73,71
3487,Redemption Barrel Proof 10 Year Straight Rye (2017 Edition),23,4,58.1,"new, charred American oak   ",15,0,20,95,30,35,20,20,0,10,20,0,10,15
3488,Rebel Yell Root Beer Whiskey (Discontinued),25,1,35.0,,0,0,30,0,45,15,35,100,0,10,90,0,20,0
3489,White Oak Akashi Single Malt,122,4,46.0,Ex-bourbon and Ex-sherry,70,65,70,60,20,5,5,50,5,5,40,30,50,20
3490,Seagram's 100 Pipers Blended Scotch,47,1,40.0,oak,20,5,0,5,30,40,5,35,0,0,55,0,15,0
3491,Short Mountain Tennessee Moonshine,0,2,52.5,,0,0,0,60,0,30,30,15,0,0,10,0,0,0
3492,James Alexander Blended Scotch,2,1,40.0,,20,20,10,20,40,20,20,10,10,20,10,60,10,10
3493,Rusty Piton Corn Whiskey,2,2,40.0,,0,0,0,10,60,30,40,60,0,0,80,0,10,0
3494,MB Roland Kentucky White Dog,1,2,45.0,N/A,10,0,30,20,20,30,40,50,0,0,30,0,10,20
3495,Cleveland Bourbon,143,2,50.0,"new, charred American oak",90,0,30,0,0,10,0,30,0,10,60,0,0,0
3496,Benchmark No. 8 Bourbon,642,1,40.0,"new, charred American oak",0,0,30,10,20,30,20,90,0,0,40,20,20,0
3497,Coppercraft Corn Whiskey (Discontinued),0,2,45.0,ex-bourbon,20,0,5,10,10,40,40,30,0,0,35,0,10,25
3498,Manhattan Moonshine,1,2,47.5,,0,0,35,20,0,20,10,60,0,0,15,0,30,40
3499,Longrow 10 Year Tokaji Wood,7,4,55.6,"ex-bourbon, ex-Tokaji wood",10,10,20,60,70,80,90,90,20,20,80,10,90,70
3500,Filibuster Rye (Discontinued),48,2,45.0,new charred oak/ex-wine,0,0,35,25,0,40,40,85,0,0,20,0,75,60
3501,Lexington Bourbon,242,2,43.0,"new, charred American oak",70,0,50,40,0,40,30,80,0,0,60,40,40,10
3502,Windsor,56,1,40.0,used American oak,20,0,60,40,60,30,30,70,0,0,60,30,20,0
3503,Canadian Mist,156,1,40.0,,20,0,50,40,40,50,50,60,0,0,50,40,20,10
3504,Crown Royal Texas Mesquite,92,2,40.0,,90,0,40,50,60,40,60,50,0,30,70,0,0,0
3505,Teton Moonshine Huckleberry Whiskey,2,1,35.0,,0,0,30,30,50,0,30,75,0,0,65,20,100,75
3506,Pink Lightning Strawberry Moonshine,0,2,40.0,,0,0,20,60,10,20,20,10,0,20,0,75,90,40
3507,J.W. Overbey Bourbon,1,4,45.0,"new, charred American oak",10,0,30,0,20,20,30,40,20,20,30,0,40,0
3508,Bowen's Whiskey,12,2,45.0,fire-damaged oak,50,0,20,60,80,60,70,70,0,0,60,0,70,70
3509,Smokehead Islay Single Malt,436,2,43.0,,60,80,50,10,60,50,10,60,80,80,30,10,20,0
3510,Chattooga Belle Block and Tackle Whiskey,1,2,40.0,"first fill, former Jack Daniels",0,0,65,0,10,30,10,75,0,20,65,20,80,50
3511,2bar Bourbon,56,2,50.0,"new, charred American oak",40,0,80,60,0,30,30,40,0,0,35,40,20,0
3512,McClelland's Single Malt Highland,230,2,40.0,,10,0,20,15,0,50,50,70,0,0,15,10,25,20
3513,McClelland's Single Malt Lowland,57,1,40.0,,0,0,20,10,0,40,35,50,0,0,15,0,30,20
3514,John B. Stetson Kentucky Straight Bourbon Whiskey,55,2,42.0,"new, charred American oak",30,0,60,20,50,40,40,60,0,0,70,40,30,0
3515,J.P. Wiser's Deluxe,103,1,40.0,ex-bourbon,20,0,50,70,50,60,60,80,0,0,40,50,50,20
3516,Yamazakura Fine Blended Whisky,36,3,40.0,,10,10,30,20,40,30,35,60,25,30,50,75,55,80
3517,New Holland Zeppelin Bend Straight Malt Whiskey,53,3,45.0,"new, charred American oak",50,0,50,50,60,40,40,30,0,0,50,40,20,0
3518,George Dickel TABASCO Brand Barrel Finish,84,1,35.0,"new, charred American oak & used Tabasco pepper barrels",40,0,100,0,45,45,45,45,0,15,50,30,0,0
3519,Black Canyon Corn Whiskey,5,2,50.0,kiln-dried white oak staves,25,0,15,10,0,0,0,10,0,0,15,0,30,20
3520,Ten High Whiskey,52,1,40.0,,0,0,60,20,65,30,30,75,0,0,45,0,15,0
3521,Teton Moonshine Spiced Apple Pie Whiskey,2,1,35.0,,0,0,40,15,10,45,65,85,0,0,100,25,100,50
3522,"Winchester ""Extra Smooth"" Bourbon",95,1,45.0,"new, charred American oak",40,0,60,40,0,40,40,50,0,0,20,0,0,0
3523,Vickers Brothers Cane-Corn Spirit,0,2,45.0,"new, charred American oak, chips ",10,0,40,10,10,30,30,60,0,0,5,0,5,0
3524,MB Roland Kentucky Black Dog,6,2,45.0,N/A,90,40,0,20,10,50,30,30,20,0,10,0,0,0
3525,Whyte & Mackay Special Blended Scotch,71,1,40.0,includes ex-sherry casks,10,0,30,35,25,40,30,60,0,0,50,35,65,0
3526,McClelland's Single Malt Islay,341,2,40.0,,20,10,10,5,0,45,40,75,0,0,5,20,20,15
3527,New Holland Beer Barrel Bourbon,484,3,40.0,"New American oak barrels, and finished in New Holland's Dragon's Milk Stout Barrels ",0,0,30,0,50,20,40,60,0,0,30,0,40,20
3528,Lord Calvert Canadian Whisky,29,1,40.0,,0,0,60,65,40,10,10,70,0,0,70,0,90,15
3529,Black Canyon Black Infused Corn Whiskey,0,2,45.0,,90,0,10,0,0,5,20,15,0,0,5,0,5,5
3530,Wild Turkey Spiced,13,1,43.0,"New, Charred American Oak",35,0,20,0,0,40,55,85,0,0,25,10,10,0
3531,Seagram's 7 Crown American Blended Whiskey,237,1,40.0,oak,0,0,40,20,0,30,0,100,0,0,100,0,60,10
3532,11 Wells Single Malt Whiskey,2,3,42.0,"new, charred American oak",90,10,10,10,40,10,10,90,0,0,50,20,30,10
3533,Immortal Spirits Early Whiskey,1,2,44.5,"new, charred American oak",0,0,10,100,80,0,0,40,0,0,20,0,0,0
3534,Triple Crown Blended Whiskey,16,1,40.0,,31,0,40,29,0,30,40,100,0,0,55,0,30,10
