,name,total_rating,cost_rank,abv,cask_type,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,briny,salty,vanilla,tart,fruity,floral
1287,Mars Iwai Tradition,350,2,40.0,"ex-bourbon, ex-sherry, ex-wine",50,30,40,0,30,70,70,30,50,30,20,0,30,20
1288,Glenfiddich Snow Phoenix,44,4,47.6,American Oak and Oloroso Sherry,20,0,60,20,40,50,75,60,10,10,40,30,75,30
1289,Jameson Crested Ten,70,3,40.0,"Ex-Bourbon, Ex-Sherry",0,0,50,20,50,60,70,80,0,0,70,30,80,70
1290,Jim Beam Signature Craft Six-Row Barley Bourbon 11 Year,16,4,45.0,"new, charred American oak",30,0,70,0,30,60,40,50,0,0,60,0,20,0
1291,Caol Ila Unpeated 14 Year (2012 Special Release),11,4,59.3,European ex-sherry,10,0,40,25,40,45,45,55,10,10,15,15,70,50
1292,Dillon's Canadian Rye Whisky Batch 1,24,2,59.0,Canadian Oak,25,0,75,30,10,45,45,45,0,0,25,15,65,45
1293,Nikka Miyagikyo 10 Year,30,4,45.0,,40,15,50,50,20,30,25,70,20,10,40,15,85,75
1294,Nant Sherry Wood Single Cask Single Malt,17,4,42.0,American oak ex-sherry,30,0,40,40,40,50,50,50,10,20,40,20,70,50
1295,Hellyers Road Original 12 Year Single Malt,17,3,46.2,american oak,60,0,10,20,60,40,40,30,30,10,40,30,30,20
1296,Linkwood 12 Year Flora & Fauna,37,3,43.0,,0,0,30,10,15,50,50,75,0,0,20,40,80,30
1297,Manatawny Still Works Small Batch Whiskey (Batch #3),15,2,47.0,new charred oak,10,0,30,20,40,70,80,60,10,10,60,20,60,30
1298,WhistlePig Old World Series Sauternes Finish Rye 12 Year,53,4,45.0,"new, charred American oak; finished in ex-Sauternes casks",0,0,70,30,40,80,70,70,0,0,50,30,80,0
1299,Journeyman Distillery Kissing Cousins Organic Whiskey,23,3,45.0,"new, charred American oak, finished in ex-cabernet sauvignon barrels",20,0,50,30,40,80,70,70,0,0,50,30,90,60
1300,Compass Box Peat Monster Cask Strength,51,4,57.3,ex-bourbon,20,60,0,40,50,80,70,60,0,20,60,40,60,20
1301,Crown Royal Northern Harvest Rye,1089,2,45.0,,0,0,70,10,20,40,10,90,0,0,70,10,100,20
1302,The Glenrothes 1991,26,4,43.0,,30,10,60,50,60,90,90,80,30,20,70,40,70,50
1303,High West Bourye (2015 Release),166,3,46.0,"new, charred American oak",10,0,70,30,30,80,80,80,0,0,60,10,70,30
1304,Alberta Rye Dark Batch Whisky,192,2,45.0,"used ex-bourbon, new charred American oak",30,0,70,35,25,70,70,65,0,0,60,25,40,35
1305,Jura Camas an Staca 30 Year,9,5,44.0,"American oak, finished in ex-Oloroso casks",20,0,50,20,20,70,70,75,20,20,40,20,60,30
1306,Forty Creek Copper Pot Reserve,181,2,43.0,American Oak,20,0,60,10,30,70,70,70,0,0,50,20,60,10
1307,Virginia Highland Malt,42,3,46.0,"oak barrels, finished in ex-port style wine casks",20,10,30,30,30,80,70,50,60,20,30,30,50,30
1308,Jim Beam Signature Craft Brown Rice Bourbon 11 Year,47,4,45.0,"new, charred American oak",0,0,70,30,60,80,80,70,0,0,80,40,70,60
1309,Blanton's Single Barrel Silver Edition,54,4,49.0,"new, charred American oak",0,0,60,20,0,80,70,80,0,0,50,10,80,30
1310,Tullibardine 20 Year,40,4,43.0,first-fill bourbon,0,0,60,40,20,80,80,80,0,20,80,0,60,70
1311,Troy & Sons Platinum Moonshine,11,2,40.0,,0,0,50,40,50,50,70,60,0,0,0,20,30,40
1312,Laphroaig QA Cask,310,2,40.0,ex-bourbon and charred american oak,50,60,20,20,40,30,30,40,50,40,30,20,20,25
1313,Glengoyne Cask Strength Batch No. 002,69,4,58.9,1st fill and refill ex-sherry casks,20,0,60,0,0,50,70,50,0,0,40,10,60,0
1314,Chivas Regal 25 Year,80,5,40.0,,30,0,60,10,20,50,60,50,0,0,60,30,80,10
1315,Springbank Marsala Wood 9 Year,5,4,58.0,ex-bourbon and ex-Marsala wine casks,30,40,75,75,80,85,90,80,50,65,75,10,88,55
1316,Royal Salute 38 Year Stone of Destiny,28,5,40.0,,20,0,60,30,20,50,60,60,10,10,30,20,80,30
1317,Bruichladdich The Classic Laddie Scottish Barley,2270,3,50.0,various casks,66,0,52,59,77,79,80,77,67,68,74,48,78,72
1318,Dewar's 15 Year The Monarch,267,2,40.0,ex-bourbon & ex-sherry; finished in oak ,15,0,40,20,30,45,40,60,0,10,30,25,45,35
1319,Glenfiddich Age of Discovery Bourbon Cask 19 Year,130,4,40.0,ex-bourbon,10,0,25,0,10,70,75,80,0,0,20,0,35,5
1320,Big Peat Blended Malt,316,3,46.0,,50,30,0,0,5,0,0,5,10,0,0,0,0,0
1321,Tullibardine 500 Sherry Finish,174,3,43.0,ex-sherry casks,0,0,70,20,30,90,90,80,0,0,80,0,80,60
1322,Nikka Coffey Malt Whisky,930,3,45.0,,20,0,60,30,20,70,70,65,0,0,60,40,60,10
1323,Rhetoric 20 Year Bourbon,176,4,45.0,"new, charred American oak",30,0,70,40,20,60,60,70,0,0,40,40,60,5
1324,Edradour Caledonia 12 Year,219,3,46.0,ex-bourbon & ex-sherry,30,30,50,40,30,70,70,50,30,30,30,40,80,30
1325,Haig Club Single Grain,234,3,40.0,"1st fill, refill, and rejuvenated ex bourbon",0,0,40,40,30,50,50,70,0,0,60,50,40,20
1326,Balblair 2000 1st Release,27,3,43.0,1st fill American oak,30,0,40,20,20,60,60,70,0,30,70,30,70,20
1327,Balvenie Single Barrel 12 Year,843,3,47.8,,10,0,10,0,0,60,60,70,0,0,10,0,70,5
1328,Glen Scotia 12 Year,33,3,46.0,,15,0,0,0,0,70,75,70,0,15,10,0,10,10
1329,Westland American Oak American Single Malt,449,2,46.0,"new, charred American oak and first-fill ex-bourbon",40,0,60,60,20,50,50,60,0,0,60,40,30,20
1330,BenRiach Solstice 2nd Edition 17 Year,40,4,50.0,"ex-bourbon, ex-port",50,60,50,50,30,40,40,50,0,40,20,30,70,30
1331,The Glenrothes 2001,118,3,43.0,ex-bourbon & ex-Sherry,20,0,70,20,20,50,50,50,0,0,40,50,60,30
1332,Glenmorangie Astar,108,4,57.1,ex-Bourbon,10,0,60,30,30,60,60,70,0,0,30,60,80,20
1333,Bowmore Dorus Mor 10 Year,34,4,55.1,1st fill ex-bourbon,40,40,70,30,30,50,50,40,0,30,20,40,70,30
1334,Tyrconnell 10 Year Port Cask Finish,81,3,46.0,"ex-bourbon, ex-port",0,0,40,20,20,50,50,70,0,0,20,40,80,40
1335,Teeling Small Batch Irish Whiskey,1617,2,46.0,"used American oak, finished in rum casks",0,0,40,30,40,70,70,70,0,0,50,50,60,20
1336,Crown Royal Reserve,398,2,40.0,,40,0,70,40,30,60,60,50,0,0,50,50,80,40
1337,Alberta Premium Dark Horse,173,2,45.0,"used ex-bourbon, new charred American oak",30,0,70,35,25,70,70,65,0,0,60,25,40,35
1338,Auchentoshan 18 Year,176,4,43.0,ex-bourbon,20,0,60,40,30,60,60,70,0,0,70,40,60,40
1339,Compass Box Great King St Artist's Blend,444,2,43.0,"1st fill ex-bourbon, 1st fill ex-sherry, new French oak",20,0,70,40,30,60,60,60,0,20,60,40,70,40
1340,Pappy Van Winkle 23 Year,616,5,47.8,"new, charred American oak   ",80,0,80,30,100,100,100,40,30,40,30,60,30,10
1341,"Van Winkle Special Reserve Lot ""B"" 12 Year",1477,3,45.2,"new, charred American oak   ",30,0,40,50,40,60,50,40,20,20,40,20,50,30
1342,Pappy Van Winkle Family Reserve 15 Year,1316,4,53.5,"new, charred American oak   ",30,0,60,50,40,60,50,70,40,40,60,30,60,50
1343,Knappogue Castle 14 Year Twin Wood,127,3,46.0,"ex-Bourbon, ex-Oloroso Sherry",30,0,20,40,30,80,80,70,0,0,70,30,70,40
1344,Bulleit 10 Year Bourbon,2348,2,45.6,"new, charred American oak",60,0,70,40,50,60,70,40,0,0,40,20,50,30
1345,The Glenrothes 1998,142,3,43.0,"ex-Bourbon, ex-Oloroso Sherry",10,0,50,20,20,60,60,70,10,10,80,20,80,30
1346,Mackmyra First Edition,92,3,46.1,"ex bourbon, virgin European (from Sweden) oak",20,10,70,20,40,70,60,70,10,10,60,40,70,30
1347,Balvenie Caribbean Cask 14 Year,3814,3,43.0,"ex-Bourbon, new American oak seasoned with Rum",30,10,60,30,30,70,70,80,10,10,70,40,80,30
1348,Glenlivet Nàdurra 16 Year,665,3,54.0,ex-Bourbon,40,10,80,60,40,70,70,60,10,10,50,50,60,40
1349,Glenlivet 21 Year Archive,440,4,43.0,ex-bourbon & ex-sherry,40,10,70,10,30,60,70,70,10,10,70,40,80,10
1350,Glenfarclas 105 Cask Strength,756,3,60.0,European oak ex-oloroso sherry cask,60,10,60,50,20,60,70,0,10,10,40,40,70,20
1351,Glen Garioch 12 Year,368,3,48.0,ex-bourbon / ex-sherry,30,0,50,40,40,60,60,70,40,60,50,40,70,40
1352,High West Rendezvous Rye,1235,2,46.0,"new, charred American oak",30,0,80,40,50,60,80,40,0,20,10,30,40,30
1353,Wood's High Mountain Distillery Tenderfoot Whiskey,19,2,45.0,"new, charred American oak",40,0,60,30,20,50,50,60,0,0,40,40,50,0
1354,Colorado Gold Straight Bourbon,38,3,45.0,"new, charred American oak",35,0,70,25,40,55,55,65,0,0,50,40,50,0
1355,Jack Daniel's Single Barrel Select,2115,2,47.0,"new, charred American oak",30,0,40,20,50,80,70,60,0,0,60,20,50,20
1356,BenRiach 16 Year,78,3,46.0,ex-Bourbon,40,0,50,20,40,60,60,60,0,40,60,50,70,30
1357,Tamdhu 10 Year,337,3,43.0,Ex-Sherry,0,0,10,0,0,70,75,85,0,0,25,25,50,10
1358,Sullivans Cove American Oak Bourbon Cask,57,4,47.5,ex-bourbon,67,0,77,63,68,73,78,76,64,58,81,74,80,81
1359,Macallan 12 Year Sherry Oak Cask,5442,3,43.0,European oak and American oak oloroso seasoned casks,30,10,50,10,20,70,80,80,10,20,60,30,80,50
1360,Clynelish 14 Year,944,3,46.0,Oak,20,30,30,30,20,50,50,70,20,40,60,50,70,60
1361,High West Double Rye,2557,2,46.0,"new, charred American oak",50,0,100,60,70,80,80,10,0,0,20,50,20,40
1362,Knob Creek Small Batch Rye,1695,2,50.0,"new, charred American oak   ",60,0,60,40,60,70,60,20,20,20,0,40,20,30
1363,Bowmore Tempest 10 Year,104,3,55.1,American First Filled Bourbon Barrel,40,40,70,40,30,50,50,40,30,30,50,30,50,30
1364,Compass Box Peat Monster (Classic Brown Label),834,3,46.0,refill American oak hogsheads and toasted new French oak hybrid barrels,70,80,40,30,60,60,80,60,20,40,50,30,50,30
1365,Bushmills 10 Year Single Malt,1050,2,40.0,Ex-bourbon,30,10,50,10,40,60,60,70,10,20,70,50,70,20
1366,Jameson 18 Year Limited Reserve,477,4,40.0,ex-bourbon / ex-sherry,40,10,40,20,60,70,70,80,10,20,60,40,70,30
1367,"Colonel E.H. Taylor, Jr. Barrel Proof Bourbon",899,4,67.7,"new, charred American oak",0,0,90,30,30,90,80,40,0,0,40,0,40,0
1368,Blanton's Original Single Barrel,11605,2,46.5,New American Oak,60,0,70,40,70,60,70,30,20,10,30,40,40,40
1369,Breaking & Entering Bourbon,123,2,43.0,"new, charred American oak",26,0,84,69,78,80,81,73,0,0,78,58,58,42
1370,Hibiki 12 Year,1070,3,43.0,American Oak & American Oak Seasoned With Plum Wine,30,10,40,40,30,60,70,70,10,20,70,60,70,80
1371,Ben Nevis 10 Year,165,2,46.0,,15,0,35,10,45,55,60,20,0,0,15,35,55,0
1372,Catoctin Creek Rabble Rouser Bottled in Bond Rye (2023 Release),1,4,50.0,"new, charred American oak",20,0,70,70,40,70,70,40,0,10,60,70,40,0
1373,St. George Single Malt Lot 22,0,4,43.0,,10,0,60,30,40,70,80,60,0,0,90,40,80,20
1374,Uncle Nearest Single Barrel Black Label,2,3,59.0,"new, charred American oak",5,0,30,15,15,80,70,30,0,0,15,20,25,0
1375,Old Fitzgerald Bottled in Bond 19 Year (Fall 2022),13,5,50.0,"new, charred American oak",10,0,35,4,15,90,80,30,0,0,20,10,30,0
1376,Chicken Cock Chanticleer Cognac Barrel Finish,3,5,56.0,"new, charred American oak; finished in cognac barrels",0,0,60,5,10,70,70,30,0,0,15,10,75,5
1377,Cardhu 16 Year The Hidden Paradise of Black Rock (2022 Special Release),1,5,58.0,"refill & recharred American oak, finished in Jamaican pot still rum casks",0,0,10,15,15,60,60,60,0,0,15,10,35,5
1378,Clynelish 12 Year The Wildcats Golden Gaze (2022 Special Release),0,5,58.5,"refill American oak, finished in oloroso and PX sherry casks",0,0,20,15,20,50,55,40,5,0,30,15,55,10
1379,Benriach Smoke Season (Second Edition),2,3,52.8,first-fill bourbon and charred & toasted American virgin oak,55,45,30,50,15,45,45,40,10,0,15,10,25,5
1380,Maker's Mark Wood Finishing Series 2022 BRT-01,62,3,54.7,"new, charred American oak; finished with virgin toasted American oak staves",5,0,65,5,5,55,55,40,0,0,20,15,65,0
1381,Bardstown Bourbon Co. Fusion Series #8,21,3,47.75,"new, charred American oak",35,0,65,30,15,50,50,40,0,0,45,40,30,30
1382,Redwood Empire Grizzly Beast Bottled in Bond Bourbon (Spring 2017 Vintage),9,4,50.0,"new, toasted and charred American oak (primarily level 3)",30,0,65,45,5,50,50,40,0,0,35,35,55,0
1383,Templeton Rye Barrel Strength (2022 Edition),5,3,57.3,"new, charred American oak",20,0,55,15,20,45,45,50,0,0,20,30,40,0
1384,WhistlePig 6 Year PiggyBack Bourbon,42,2,50.0,"new, charred American oak",40,0,60,35,15,60,60,65,0,0,40,30,35,0
1385,"Booker's Bourbon Batch 2022-02 ""The Lumberyard Batch""",75,4,62.4,"new, charred American oak",5,0,25,30,10,70,70,60,0,0,15,18,35,0
1386,Hardin's Creek Colonel James B. Beam,13,3,54.0,"new, charred American oak",5,0,50,10,5,45,45,50,0,10,25,20,25,0
1387,Glenmorangie A Tale of the Forest,17,4,45.0,ex-bourbon,25,30,40,65,10,40,40,55,10,10,30,35,30,30
1388,Westland Colere Edition 2,7,4,50.0,2nd Fill ISC Cooper’s Reserve and 1st Fill Ex-Bourbon,10,0,40,50,20,60,80,40,0,10,80,50,70,50
1389,"Booker's Bourbon Batch 2022-01 ""Ronnie's Batch""",59,4,62.15,"new, charred American oak",10,0,20,15,15,65,65,70,0,5,30,25,30,0
1390,Wilderness Trail Settlers Select Small Batch Rye,8,3,52.5,"new, charred American oak ",5,0,45,20,5,50,50,50,0,0,30,15,20,5
1391,Four Roses Limited Edition Small Batch Bourbon (2022),23,5,54.5,"new, charred American oak",5,0,30,15,20,70,70,70,0,0,15,10,75,0
1392,Blood Oath Bourbon Pact No. 8,70,4,49.3,"new, charred American oak; finished in Calvados barrels",40,0,65,15,20,55,55,60,0,0,40,50,65,0
1393,Balvenie 16 Year French Oak Pineau Cask Finish,26,4,47.6,traditional American oak casks finished in French oak Pineau casks,10,0,65,15,15,45,45,40,5,0,20,25,55,0
1394,Egan's Conviction,6,3,46.0,finished in ex-cognac casks,10,0,30,5,15,80,75,50,0,0,25,10,40,5
1395,Caisteal Chamuis Blended Malt,8,2,46.0,"refill and first-fill American oak; finished in virgin American oak barrels w/oloroso sherry heads, refill hogsheads, and fresh bourbon barrels",50,40,30,5,10,45,45,40,15,0,20,15,30,5
1396,Bushmills 12 Year Single Malt,11,3,40.0,ex-bourbon and ex-sherry; finished in Marsala wine casks,0,0,40,30,40,50,70,50,0,0,80,60,80,40
1397,Cedar Ridge Double Barrel Bourbon,7,2,52.5,"new, charred American oak; finished in a new, charred American oak barrel",30,0,60,30,20,80,90,60,0,10,80,40,20,10
1398,Nikka Miyagikyo Peated (2021 Release),5,5,48.0,,25,35,55,15,15,45,45,50,10,10,30,45,55,0
1399,Limavady Single Barrel Single Malt,42,3,46.0,ex-bourbon and PX sherry,20,0,35,10,10,50,50,60,0,0,20,30,75,10
