,name,total_rating,cost_rank,abv,cask_type,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,briny,salty,vanilla,tart,fruity,floral
1987,Laphroaig Quarter Cask,3097,3,48.0,Ex-Bourbon & Modified Ex-Bourbon Quarter Cask,40,70,60,50,70,60,60,50,20,30,40,30,60,10
1988,Longrow Red 11 Year Cabernet Sauvignon Finish,43,4,52.1,ex-bourbon & ex-cabernet sauvignon,87,88,60,70,79,88,86,74,83,82,73,62,86,63
1989,Caol Ila 12 Years,2840,3,43.0,ex-bourbon casks,54,56,72,78,81,83,81,73,20,20,65,76,71,67
1990,Ardmore Traditional Cask,207,2,46.0,"American oak, finished in Quarter Casks",40,50,60,40,40,50,50,50,0,0,40,40,40,20
1991,Connemara 12 Year Peated Single Malt,399,3,40.0,ex-bourbon,60,60,60,40,60,60,60,60,40,40,60,30,30,10
1992,FEW Straight Bourbon,672,2,46.5,"new, charred American oak",20,0,70,40,40,40,50,70,0,0,50,50,70,30
1993,Cyrus Noble Bourbon,59,2,45.0,New American White Oak Barrels,15,0,50,65,20,50,50,65,0,0,35,35,55,35
1994,Maker's Mark Bourbon,8675,2,45.0,"new, charred American oak",10,0,40,30,10,50,70,80,0,0,90,20,10,0
1995,Early Times 354 Bourbon,47,1,40.0,"new, charred American oak",10,0,15,0,0,60,60,70,0,0,20,10,35,0
1996,Puncher's Chance The Left Cross Bourbon,2,4,48.0,"new, charred American oak; finished in Jamaican dark rum casks",5,0,30,5,5,65,60,30,0,0,20,5,25,0
1997,Woodinville Straight 100% Rye Ruby Port Cask Finish (2022 Harvest Release),4,3,45.0,finished in ruby port casks,0,0,70,60,20,60,50,30,0,0,50,60,90,10
1998,New Riff Maltster T50 Crystal Malt,3,3,50.0,"new, charred American oak",25,0,45,55,10,35,35,30,0,0,35,10,10,0
1999,Old Overholt 4 Year Straight Rye Whiskey (86 Proof),5,1,43.0,"new, charred American oak",30,0,80,70,40,60,40,20,0,0,60,50,40,10
2000,Buzzard's Roost Toasted American Oak Straight Bourbon,1,3,52.5,finished in toasted American oak barrels,5,0,65,20,5,50,50,25,0,0,10,20,10,0
2001,Nelson Brothers Reserve Bourbon,30,3,53.9,"new, charred American oak",35,0,65,20,40,60,60,50,0,0,35,35,45,0
2002,Jack Daniel's Triple Mash,131,2,50.0,"new, charred American oak",30,0,80,30,15,40,40,45,0,0,40,40,40,0
2003,Wild Turkey Master's Keep Unforgotten,18,5,52.5,"new, charred American oak; finished in rye whiskey barrels",35,0,70,20,30,65,65,55,0,0,35,30,30,0
2004,Basil Hayden Subtle Smoke,78,2,40.0,"finished in toasted, lightly charred barrel infused with hickory smoke",70,0,50,30,20,60,80,40,0,0,80,20,20,0
2005,The Wiseman Kentucky Straight Rye,16,3,50.4,"new, charred American oak",10,0,80,80,10,60,50,30,0,0,60,40,20,0
2006,Puncher's Chance The D12tance Bourbon,4,4,48.0,"new, charred American oak; finished in French oak California cabernet sauvignon wine barrels",10,0,30,10,50,70,80,60,0,0,40,40,80,30
2007,Lost Irish Whiskey,9,2,40.0,,5,0,40,5,10,85,70,50,5,0,20,10,50,3
2008,Glenmorangie A Tale of Winter,40,4,46.0,finished in Marsala wine casks,0,0,50,40,20,60,70,40,0,20,80,40,70,20
2009,Compass Box No Name No. 3,21,4,48.9,,60,50,20,25,10,45,45,40,30,10,5,20,15,0
2010,Talisker 8 Year (2021 Special Release),14,4,59.7,heavily-peated refill casks,60,30,25,20,10,45,45,40,10,10,15,5,30,5
2011,High West A Midwinter Night's Dram Act 9 (All Scenes),121,4,49.3,"new, charred American oak, ex-tawny Port, ex-ruby Port ",10,0,70,60,50,70,70,40,0,10,50,80,80,20
2012,Highland Park Cask Strength Release No. 2,31,4,63.9,sherry seasoned European and American oak casks; ex-bourbon,50,40,20,40,15,45,45,30,25,15,10,15,50,0
2013,Barrell Bourbon Batch 030,19,4,58.66,"new, charred American oak",20,0,70,70,50,90,30,20,0,10,60,40,30,0
2014,Douglas Laing's Double Barrel Speyside & Lowland,0,3,46.0,,0,0,30,25,20,30,30,40,0,0,35,10,25,30
2015,Barrell Bourbon Batch 029,35,4,57.94,"new, charred American oak",10,0,30,5,10,80,80,60,0,15,10,35,30,0
2016,Rod & Hammer's SLO Stills Cask Bourbon,5,2,56.0,"new, charred American oak",20,0,60,70,20,70,50,40,0,0,80,40,20,0
2017,High West Rendezvous Rye Ed Mell Edition (2021 Release),37,3,46.0,,10,0,60,70,50,60,50,40,0,0,70,60,50,10
2018,Virginia Distillery Co. Courage & Conviction Sherry Cask,27,4,46.0,"former fino, oloroso, and Pedro Ximenez sherry casks",10,0,50,25,65,60,60,55,10,5,55,20,35,20
2019,Paul Sutton Single Barrel Bourbon,14,3,50.0,,30,0,60,30,40,80,40,40,0,20,80,20,30,0
2020,Virginia Distillery Co. Courage & Conviction Cuvée Cask,53,4,46.0,European red wine STR casks,10,0,50,20,55,60,65,60,10,5,55,20,35,20
2021,Waterford Dunmore Edition 1.1,7,4,50.0,"ex-bourbon, French oak, new American oak, and ex-VDN, ",0,0,30,20,20,60,40,40,0,0,60,70,80,40
2022,Coalition Rye Margaux Barriques Finish,5,4,45.4,finished in Margaux barriques,25,0,75,35,15,55,55,35,0,0,30,50,50,0
2023,Kooper Family Single Barrel Bourbon,6,2,46.0,"new, charred American oak (char #3)",30,0,50,50,40,50,70,50,0,30,70,40,40,10
2024,PUNI Gold,2,4,43.0,first-fill ex-bourbon barrels,5,0,30,0,20,75,75,65,0,0,30,25,70,10
2025,Stauning Rye,26,3,48.0,,20,0,60,80,30,70,50,50,0,0,70,50,40,40
2026,Tattersall Bottled in Bond High-Rye Bourbon,7,2,50.0,"new, charred American oak",30,0,80,60,40,70,40,30,0,0,70,40,10,0
2027,Cedar Ridge Straight Rye Whiskey,5,2,43.0,"new, charred American oak",5,0,40,30,45,60,50,65,10,5,65,35,35,30
2028,Shibui Pure Malt,8,3,43.0,"ex-bourbon, oloroso sherry, mizunara oak casks",10,0,40,25,45,60,55,55,10,10,55,10,25,25
2029,Virginia Distillery Co. Courage & Conviction Dr. Jim Swan Batch,6,3,46.0,"bourbon, wine, sherry ",0,0,15,20,0,65,65,80,0,0,30,20,70,30
2030,Jura Winter Edition,15,2,40.0,ex-bourbon and ex-sherry casks,0,0,40,20,35,35,30,30,0,0,20,35,40,10
2031,The Busker Triple Cask Triple Smooth,55,1,40.0,"ex-bourbon, ex-sherry, ex-Marsala wine",5,0,40,25,45,50,40,60,5,0,50,30,40,35
2032,Wheel Horse Bourbon (Batch 1),22,2,50.5,"new, charred American oak",10,0,65,20,50,55,60,65,10,5,60,30,25,20
2033,Lost Lantern American Vatted Malt Edition No. 1,8,4,52.5,various casks,15,0,25,15,40,60,60,55,0,0,10,36,70,0
2034,Elijah Craig Barrel Proof Bourbon Batch C920,147,3,66.4,"new, charred American oak",10,0,30,5,0,85,85,75,0,0,30,40,50,5
2035,Old Overholt Straight Rye Whiskey (114 Proof),31,2,57.0,"new, charred American oak",40,0,75,35,15,30,30,35,0,0,40,40,50,0
2036,Pinhook Bohemian Bourbon,61,2,47.5,"new, charred American oak",5,0,40,25,55,55,60,65,10,5,55,15,30,25
2037,Pinhook 4 Year Tiz Rye Time Vertical Series,17,2,48.5,"new, charred American oak",5,0,55,20,50,55,60,60,5,0,60,20,25,15
2038,Smokehead Rum Rebel,42,3,46.0,finished in Caribbean rum casks,35,30,15,10,20,35,30,40,15,15,30,15,20,0
2039,Westland Colere Edition 1,11,4,50.0,2nd fill ISC Cooper's Reserve & 1st-fill ex-bourbon,40,0,30,50,10,70,80,50,0,20,70,40,30,50
2040,Little Book Chapter 4: Lessons Honored,166,4,61.4,"new, charred American oak",5,0,35,15,0,90,80,70,0,0,20,15,10,0
2041,Two Stacks The Blender's Cut Cask Strength,32,3,65.15,"virgin oak casks, ex-bourbon casks, ex-oloroso sherry butts",10,0,50,60,30,80,60,30,0,10,70,30,50,10
2042,Chattanooga Whiskey 99 Rye,59,2,49.5,"new, charred American oak",10,0,45,25,55,50,55,60,5,5,60,35,35,20
2043,Still Austin The Musician Straight Bourbon,131,2,49.2,"new, charred American oak",10,0,40,20,50,55,55,60,10,5,60,30,20,25
2044,Glenlivet 12 Year Illicit Still,93,2,48.0,,0,0,35,30,20,30,30,40,0,0,40,20,25,25
2045,Penderyn Icons of Wales #7 Rhiannon,13,3,46.0,Sherrywood Grand Cru Finish,0,0,20,10,30,35,25,55,0,0,40,20,45,10
2046,Cardhu 11 Year (2020 Special Release),7,4,56.0,"refill, new, and ex-bourbon American oak",0,0,35,30,30,35,20,25,0,0,35,25,20,10
2047,Kooper Family Rye,10,2,45.0,"new, charred American oak, finished in used bourbon",30,0,70,80,45,60,75,30,0,20,50,30,0,40
2048,Balcones Lineage Texas Single Malt,183,2,47.0,"refill oak barrels and new, charred American oak",15,0,60,15,65,65,60,65,10,5,60,10,15,10
2049,Frey Ranch Straight Rye,51,3,50.0,"new, charred American oak",10,0,65,30,55,60,65,60,15,5,65,20,30,15
2050,Bardstown Bourbon Co. Fusion Series #3,116,3,49.45,"new, charred American oak",10,0,30,40,20,60,50,40,0,10,70,50,40,0
2051,Virginia Distillery Co. Courage & Conviction Dr. George G. Moore Batch,48,3,46.0,"ex-bourbon, ex-sherry, ex-cuvée",10,0,40,20,40,60,70,60,0,10,80,20,60,30
2052,Knob Creek 9 Year Small Batch Bourbon,931,2,50.0,"new, charred American oak",15,0,65,20,55,60,65,60,10,5,65,10,20,15
2053,Ardbeg Wee Beastie,812,2,47.4,ex-bourbon and ex-oloroso sherry,60,40,20,0,40,60,60,50,90,70,60,10,40,10
2054,Bowmore Vault Edition Second Release Peat Smoke,22,5,50.1,,40,10,0,15,0,0,0,10,5,0,0,0,20,0
2055,The Whistler Double Oaked,46,2,40.0,ex-bourbon and ex-oloroso sherry,5,0,40,30,50,55,60,60,10,5,60,15,35,30
2056,Frey Ranch Straight Bourbon,121,2,45.0,"new, charred American oak",5,0,45,20,50,50,55,55,5,5,60,20,25,20
2057,M&H Whisky in Bloom Young Single Malt Double Cask,6,3,46.0,ex-bourbon and ex-red wine STR casks,5,0,40,30,45,55,55,50,30,15,40,30,30,25
2058,M&H Whisky in Bloom Young Single Malt Lightly Peated,12,3,46.0,"ex-borbon, ex-red wine STR casks, ex-Islay peated whisky casks",15,25,55,35,55,55,60,45,35,15,45,25,20,10
2059,McConnell's Irish Whisky 5 Year,55,2,42.0,American oak,10,0,30,40,40,50,60,50,0,0,80,40,70,60
2060,Teeling Single Pot Still,77,3,46.0,"ex-bourbon, virgin oak, ex-sherry",5,0,40,30,50,55,55,50,20,10,45,25,20,20
2061,The Whistler Imperial Stout Cask Finish,14,2,43.0,"ex-bourbon barrels, Boyne Brewhouse Imperial Stout hogshead barrels",10,0,55,20,60,60,65,55,10,5,55,25,15,25
2062,Egan's Centenary Irish Whiskey,8,4,46.0,married in French Limousin oak ex-cognac XO barrels,5,0,20,35,30,40,40,45,10,5,40,35,30,25
2063,Wanderback American Single Malt Batch No. 1,6,3,45.0,"high toast, low char new American oak",15,0,55,30,55,55,60,50,20,10,50,35,20,25
2064,Chivas Regal 13 Year Manchester United Special Edition,31,2,40.0,selectively finished in American rye casks,0,0,70,40,75,80,60,70,20,65,70,40,55,30
2065,Dewar's Caribbean Smooth,114,1,40.0,finished in ex-Caribbean rum casks,5,0,20,25,45,55,55,65,10,5,60,20,15,15
2066,Remus Repeal Reserve Series III (2019 Medley),89,4,50.0,"new, charred American oak",0,0,60,40,50,60,70,85,0,55,80,40,30,40
2067,Chattanooga Whiskey 91,195,2,45.5,Toasted and charred oak; finished in charred oak solera,5,0,30,20,45,50,50,55,10,10,50,30,25,15
2068,GlenAllachie 12 Year Pedro Ximenez Sherry Wood Finish,25,3,48.0,American oak & ex-Pedro Ximenez sherry puncheons,0,0,20,15,35,40,35,35,0,0,20,20,40,25
2069,Finlaggan Red Wine Cask Matured,13,2,46.0,finished in red wine casks,35,45,35,10,25,40,25,50,10,15,30,10,25,5
2070,"Colonel E.H. Taylor, Jr. Amaranth Bourbon Bottled in Bond",76,3,50.0,"new, charred American oak",30,0,80,60,10,80,40,40,0,0,50,20,0,0
2071,Mackmyra Äppelblom,21,3,46.1,ex-calvados,0,0,25,10,30,30,30,25,5,0,35,35,45,25
2072,Scarabus Single Malt,95,2,46.0,,35,35,5,0,5,0,0,10,10,0,0,0,0,0
2073,Armorik Triagoz Single Malt,4,4,46.0,Ex-bourbon casks,30,10,35,40,35,25,35,20,10,15,25,10,20,5
2074,Rebel Yell Kentucky Straight Bourbon 100 Proof,283,1,50.0,"new, charred American oak",75,0,85,60,80,65,65,75,0,40,80,0,50,60
2075,Bare Knuckle Wheat Whiskey Single Barrel Cask Strength,8,2,60.95,"new, charred American oak",10,0,60,40,0,70,50,40,0,0,80,40,20,0
2076,TahWahKaro Four Grain Bourbon,24,3,48.0,,10,0,40,25,30,40,45,60,10,5,45,40,20,30
2077,Westland Black Raven Cask Exchange 2,10,4,50.0,ex-Westland whiskey (kriek style) & ex-bourbon (stout),10,0,40,35,60,50,60,55,15,10,40,35,40,20
2078,Tamdhu 12 Year,143,2,43.0,American oak and European oak oloroso sherry casks,0,0,20,10,25,25,35,25,0,0,35,20,30,10
2079,291 Colorado Bourbon Single Barrel,45,4,50.0,finished with charred Aspen staves,20,0,60,40,0,60,80,60,0,0,70,10,40,0
2080,Tullibardine The Murray Marsala Finish,9,3,46.0,first-fill bourbon & Sicilian marsala finish,0,0,15,10,40,35,40,45,0,0,20,20,35,10
2081,Signal Hill Canadian Whisky,48,2,40.0,"Ex-bourbon, New White Oak and Canadian Whisky",35,0,45,0,10,35,40,60,0,0,45,35,45,15
2082,Chocorua Straight Rye Whiskey,10,3,45.0,"new, charred American oak",15,0,65,35,60,55,55,45,15,10,50,25,15,25
2083,Caol Ila 13 Year Discovery (Gordon & Macphail),31,3,43.0,ex-bourbon,40,40,50,20,60,70,50,60,30,30,30,50,80,10
2084,Port Askaig 14 Year,3,4,45.8,First-fill bourbon casks,35,50,10,15,25,40,30,10,25,30,20,20,10,5
2085,High West A Midwinter Night's Dram Act 6 (All Scenes),204,4,49.3,finished in French oak port wine barrels,30,0,90,60,30,80,50,50,0,0,70,20,40,0
2086,Fukano Vault Reserve 1,46,4,40.5,,10,0,20,35,45,55,55,50,10,5,40,15,15,20
2087,Spica 20 Year (North Star Spirits),1,3,45.2,ex-sherry casks,0,0,20,20,40,50,35,50,0,0,25,25,40,10
2088,MacNair's Lum Reek Peated Small Batch,17,3,46.0,"ex-bourbon, ex-oloroso sherry, virgin oak, ex-red wine",35,30,20,40,25,25,30,40,10,5,30,30,20,5
2089,Inverleven 1985 Private Collection (Gordon & MacPhail),2,5,57.4,refill bourbon barrel,0,0,35,20,50,35,40,25,0,0,40,20,35,10
2090,Kilchoman 100% Islay (8th Edition),28,4,50.0,ex-bourbon barrels & ex-oloroso sherry butts,45,60,50,35,20,45,50,10,40,25,30,0,0,20
2091,The Glenrothes 10 Year,120,2,40.0,sherry seasoned oak,0,0,75,40,50,40,70,80,20,20,30,20,60,30
2092,Octomore 09.1 Dialogos,99,5,59.1,ex-American whiskey casks,40,40,45,35,30,55,30,35,10,15,40,15,15,20
2093,Blackened Whiskey,520,2,45.0,"finished in ""black brandy barrels""",0,0,30,10,25,40,40,45,0,0,35,30,35,20
2094,St. Augustine Single Barrel Select Straight Bourbon,13,2,47.0,"new, charred American oak",10,0,80,60,30,60,70,50,0,0,80,30,60,0
2095,Highland Park Valknut,122,3,46.8,American oak ex-sherry,80,60,50,50,70,70,60,60,0,20,50,0,50,20
2096,Talisker Select Reserve (Game of Thrones-House Greyjoy),223,2,45.8,,25,20,25,0,15,40,40,15,20,25,10,10,20,0
2097,Sierra Norte Native Oaxacan Black Corn,10,3,45.0,French oak,20,0,40,20,40,45,50,25,15,10,20,15,5,5
2098,Bowmore Vintner's Trilogy 27 Year Port Cask,7,5,48.3,ex-bourbon & port pipes,35,30,20,15,15,35,35,25,10,0,10,25,20,0
2099,Crown Royal Noble Collection 13 Year Blenders' Mash,49,3,45.0,"new, charred American oak",5,0,45,5,40,25,35,80,0,0,85,0,20,15
