,name,total_rating,cost_rank,abv,cask_type,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,briny,salty,vanilla,tart,fruity,floral
2709,FEW Alice in Chains All Secrets Known Bourbon,4,3,50.5,finished in ex-tequila barrels,30,0,80,60,20,70,60,40,0,0,50,40,60,50
2710,Whistlepig 18 Year Double Malt Rye (1st Edition),73,5,46.0,"new, charred American oak",0,0,60,80,30,30,30,70,0,20,80,65,50,65
2711,Westland Barley Series Golden Promise Single Cask No. 2681,4,4,58.5,ex-bourbon,10,0,40,90,30,50,50,30,0,20,50,20,20,10
2712,The Walking Dead Kentucky Straight Bourbon,119,2,47.0,"new, charred American oak",0,0,80,20,70,60,65,80,0,0,75,65,70,40
2713,Treaty Oak Red Handed Bourbon (Kentucky & Virginia),48,2,47.5,"new, charred American oak",0,0,70,80,90,80,75,75,0,30,70,65,20,40
2714,Mortlach 14 Year Alexander's Way,41,3,43.4,ex-sherry and ex-bourbon casks,10,0,45,25,20,40,25,25,0,0,25,20,25,10
2715,"Wolves Whiskey ""First Run""",1,4,53.0,French oak and new American oak,0,0,70,90,10,50,30,50,0,0,70,30,60,50
2716,Still & Oak Straight Bourbon,25,2,43.0,"new, charred American oak",10,5,40,30,35,35,30,45,10,5,40,15,20,15
2717,Woodinville Cask Strength Straight Bourbon,49,3,62.07,"new, charred American oak",60,0,70,0,40,60,50,75,0,0,45,20,45,30
2718,Middle West Spirits Michelone Reserve Wheated Bourbon,90,2,47.5,"new, charred American oak",10,0,40,5,3,80,70,60,0,0,15,10,30,10
2719,Yushan Signature Sherry Cask,5,3,46.0,Sherry Cask,0,0,35,10,40,30,30,40,0,0,35,15,25,20
2720,Douglas & Todd Small Batch Bourbon,51,2,46.5,"new, charred American oak",20,0,35,35,20,45,45,55,0,0,35,30,45,0
2721,Bushmills Distillery Exclusive Acacia Wood,17,4,47.0,"ex-bourbon, ex-sherry, finished in acacia wood",10,0,80,90,0,60,70,50,0,0,70,0,40,30
2722,Deerhammer Straight Bourbon,20,2,44.0,"new, barrel toasted #2 char American oak",50,0,60,10,20,50,30,40,0,10,70,0,20,0
2723,The Singleton of Dufftown 15 Year,60,3,40.0,European & American oak casks,5,0,25,15,20,20,25,35,0,0,25,10,15,5
2724,Virginia Distillery Co. Cider Cask Finished Virginia-Highland Whisky,33,3,46.0,finished in former cider casks,75,5,25,25,15,15,45,65,0,0,55,75,85,40
2725,Glen Keith Distillery Edition,32,2,40.0,American oak casks,0,0,20,10,10,30,35,45,0,0,40,15,25,10
2726,Caol Ila 2004 Connoisseurs Choice Wood Finish (Gordon & MacPhail),5,3,45.0,first-fill bourbon and refill American casks; finished in ex-Hermitage wine cask,50,30,25,10,60,45,20,40,15,10,10,30,30,10
2727,District Made Straight Bourbon,34,2,47.5,"new, charred American oak",0,0,40,0,45,65,40,45,0,0,35,0,20,0
2728,Cascade Blonde American Whiskey,49,1,40.0,,0,0,10,0,15,25,25,40,0,0,35,10,10,10
2729,Booker's Bourbon Batch 2018-02 Backyard BBQ,156,3,64.4,"new, charred American oak",0,0,50,0,10,30,70,15,25,0,20,20,0,0
2730,Kurayoshi Pure Malt Sherry Cask,57,3,46.0,finished in sherry,10,0,20,30,20,15,10,30,35,20,25,30,40,30
2731,Spade & Bushel 10 Year Cask Strength,8,3,57.5,,20,0,30,10,20,35,50,30,0,0,65,10,20,25
2732,Kinsey American Whiskey 10 Year,36,2,43.4,ex-bourbon,5,0,30,50,40,35,35,65,15,5,30,35,40,40
2733,Kinsey Rye 4 Year,30,2,43.0,"new, charred American oak",10,0,60,40,40,35,45,40,15,5,45,40,10,20
2734,Glendalough 7 Year Black Pitts,24,2,46.0,finished in ex-porter casks,10,0,35,0,10,30,40,30,0,0,45,0,0,10
2735,Rampur Select Single Malt,73,3,43.0,,0,0,25,20,30,40,35,15,0,0,15,30,55,35
2736,Timorous Beastie 10 Year,13,2,46.8,oak,0,0,35,15,25,35,35,55,0,0,45,10,20,5
2737,"Mars Maltage ""Cosmo""",103,4,43.0,,25,5,35,10,45,50,35,45,0,5,40,15,45,30
2738,Jameson Caskmates IPA Edition,954,2,40.0,finished in former IPA casks,15,0,20,30,45,45,45,65,0,0,30,30,30,30
2739,Big Spring Spirits Rye Whiskey,6,2,49.3,,10,0,40,30,20,25,30,25,15,5,20,40,20,15
2740,Highland Park Magnus,519,2,40.0,American oak first-fill sherry and ex-bourbon,10,40,35,5,40,35,30,30,5,25,35,5,15,5
2741,Spirit of Hven Tycho's Star Single Malt,30,4,41.8,American and European oak,35,35,30,15,15,35,35,30,0,0,15,25,0,0
2742,Auchentoshan The Bartender's Malt,75,3,47.0,various barrel types,5,5,15,0,25,25,25,20,0,0,40,0,25,0
2743,"Caol Ila 2010 6 Year ""Fèis Ìle 2017"" Provenance (Douglas Laing)",7,3,50.6,refill hogshead barrel,70,50,10,10,20,30,40,50,20,20,20,0,55,0
2744,Bowmore 15 Year Golden & Elegant,51,3,43.0,first-fill bourbon barrels and hogshead casks,55,40,50,50,40,40,50,40,60,75,40,20,75,20
2745,Old Forester Statesman,1037,3,47.5,"new, charred American oak",45,0,65,15,15,45,45,60,0,0,45,30,25,10
2746,Penderyn Rich Oak,14,4,50.0,ex-bourbon,10,5,20,10,40,45,65,55,20,10,60,65,50,20
2747,St. Augustine Double Cask Bourbon,88,2,43.9,"new, charred american oak and ex-port",10,0,60,70,20,50,60,60,0,0,60,50,70,10
2748,Kinsey Bourbon Whiskey,13,2,49.5,"new, charred American oak",10,0,95,10,20,80,75,65,15,0,70,0,60,15
2749,Palmetto Moonshine White Lightning,6,2,52.5,,0,0,65,75,70,60,30,80,0,20,45,0,50,25
2750,Fearless Wheat Whiskey,6,2,42.5,,15,0,10,20,10,30,40,50,0,0,15,15,0,10
2751,Highwood Canadian Rye,0,1,40.0,Charred Oak,30,0,55,0,10,35,40,50,0,0,40,20,55,20
2752,Port Askaig 8 Year,189,2,45.8,,75,70,70,60,40,40,45,75,60,60,55,20,50,20
2753,Clyde May's Straight Bourbon,786,2,46.0,"new, charred American oak",30,0,40,20,50,50,60,50,0,0,60,0,40,0
2754,Virginia Black American Whiskey,113,2,40.0,"new, charred American oak",35,0,35,10,10,40,40,75,0,0,55,20,30,0
2755,Barrell Bourbon Batch 008,26,4,66.4,"new, charred american oak",10,0,90,20,85,80,80,99,0,0,75,0,75,15
2756,Wiggly Bridge White Whiskey,10,2,50.0,,5,0,25,5,10,10,15,15,0,5,0,0,15,15
2757,Legacy Blended Canadian Whisky,63,1,40.0,,40,0,40,20,10,40,50,60,0,0,50,20,45,20
2758,Last Mountain Canadian Whisky,1,2,40.0,ex-bourbon,30,0,35,20,10,30,40,55,0,0,55,15,55,30
2759,Gold Bar American Whiskey,57,3,40.0,finished in gold plated barrel,0,0,20,30,20,15,20,35,0,0,30,20,15,20
2760,Old Line American Single Malt,52,2,43.0,"10-gallon, charred, new white oak casks",30,0,30,10,40,41,30,30,10,10,41,10,20,0
2761,Kornog Peated Single Malt Whisky,16,3,46.0,ex-bourbon,75,60,75,50,20,40,60,30,40,35,50,20,60,10
2762,Nikka Yoichi Single Malt,456,3,45.0,"New American Oak, ex-sherry, and others",15,45,55,35,20,40,44,50,15,15,25,30,35,0
2763,Single Run Series Whiskey Tuckahoe Porter,1,3,44.2,"new, charred American oak",35,0,45,0,40,70,80,85,0,10,80,0,20,0
2764,Wasmund's Single Malt Port-Style Barrel Finish,10,3,48.0,"ex-bourbon, cherry wood, apple wood, ex-port-style wine",20,0,25,15,10,70,70,60,0,0,20,10,50,20
2765,Spirit Hound White Dog Moonshine,3,2,45.0,,50,5,25,10,0,30,30,15,0,0,15,5,35,20
2766,Usquaebach Reserve Blended Scotch,19,2,43.0,,0,0,40,40,50,50,50,40,0,0,20,10,40,30
2767,GlenDronach The Hielan' 8 Year,85,2,46.0,Bourbon and Sherry,0,0,20,10,35,30,40,25,0,0,30,20,25,10
2768,Glendalough Single Malt 7 Year,69,3,46.0,First-Fill Bourbon,0,0,60,30,40,40,40,40,0,0,40,30,50,40
2769,Glen Thunder Corn Whiskey,4,1,45.0,unaged,0,0,60,0,0,45,0,55,0,0,40,0,35,0
2770,Barrell Bourbon Batch 007,36,3,61.2,"new, charred American oak",0,0,80,0,75,70,85,85,0,0,55,0,90,0
2771,Glenfarclas 18 Year,70,4,43.0,European oak ex-oloroso sherry cask,0,0,55,45,20,55,20,50,15,0,60,65,70,40
2772,Benriach 2004 10 Year (10th Anniversary Bottling),1,4,46.0,ex-bourbon,5,0,35,15,5,10,45,55,5,5,70,15,65,60
2773,Arran Orkney Bere,3,3,46.0,ex-bourbon,0,0,10,20,30,35,15,60,0,0,65,55,60,55
2774,Sugarlands Jim Tom's Signature Moonshine Unaged Rye,10,2,50.0,unaged,20,0,75,65,20,20,20,10,10,10,0,20,10,30
2775,Alley 6 Rye Whiskey,20,3,43.0,"new, charred American oak",60,0,75,65,10,70,75,50,10,20,60,25,20,20
2776,anCnoc Vintage 1997,0,3,46.0,American Oak,50,15,20,0,15,5,5,65,5,10,55,48,55,5
2777,Barrel Hitch Oregon Oak American Whiskey,16,2,44.0,finished in Oregon oak,40,0,60,30,0,50,50,50,0,0,30,15,10,5
2778,High West 14 Year Light Whiskey,40,4,46.2,Second-fill Bourbon,15,0,20,10,10,15,15,40,20,25,25,10,30,10
2779,Barrell Whiskey Batch 001,31,3,61.25,Ex-Bourbon American Oak,15,0,50,10,80,85,90,95,0,15,60,0,45,20
2780,Rock Creek White Whiskey,4,2,49.5,,0,0,40,10,20,20,30,30,10,0,0,10,20,0
2781,Batch 206 Old Log Cabin Bourbon,21,2,43.0,"new, charred American oak",10,0,60,40,0,30,40,85,0,15,75,0,50,25
2782,Double Diamond Limited Edition Rye 111,0,3,50.0,American oak,0,0,40,10,30,25,20,30,10,0,40,10,25,10
2783,Wemyss Peat Chimney 12 Year,12,2,46.0,,85,85,80,75,60,50,60,30,10,10,20,10,50,10
2784,J.P. Wiser's Double Still Rye,19,2,43.4,,30,0,60,10,0,65,50,55,30,15,50,40,25,25
2785,The Quiet Man Blended Traditional Irish Whiskey,233,2,40.0,ex-bourbon,0,0,40,10,0,30,40,60,0,10,60,40,60,70
2786,Rock Town Arkansas Bourbon 3 Year,9,3,46.0,"new, charred American oak",20,0,60,20,30,70,60,50,0,0,40,10,30,0
2787,"Booker's Bourbon Batch 2015-06 ""Noe Secret""",97,3,64.05,"new, charred American oak",10,0,30,0,10,80,80,75,0,10,50,10,40,0
2788,Woodinville Straight Bourbon,744,2,45.0,"new, charred American oak",40,0,60,40,20,75,75,50,10,10,40,10,55,30
2789,Double Diamond Limited Edition Single Malt,0,3,50.0,"used sherry'd whiskey barrels, finished in ex-wine American oak ",0,0,40,10,15,20,20,20,10,0,20,0,10,0
2790,Spey River Double Cask Single Malt,38,2,40.0,"American oak, bourbon cask finish",10,10,30,20,10,40,35,20,0,40,45,0,60,30
2791,New World Projects Port Double Cask #1 Single Malt,0,4,48.6,ex-port,40,0,30,30,40,40,40,60,10,20,50,50,60,40
2792,Three Capes 10 Year Unpeated Single Malt,0,4,43.5,ex-bourbon,0,0,60,20,30,40,30,60,0,0,40,70,70,40
2793,Bain's Cape Mountain Whisky,172,2,43.0,first-fill ex-bourbon ,20,0,30,30,60,40,50,40,0,0,50,20,20,40
2794,3 Howls Rye Whiskey,8,2,44.0,"53-gallon, new American oak, char #3 barrel",0,0,60,30,30,20,20,30,10,0,25,20,30,20
2795,Dobson's Old Reliable Single Malt,4,3,42.0,French ex-shiraz,50,40,20,30,30,30,30,50,30,20,20,50,50,60
2796,Grass Widow Bourbon,108,3,45.5,"new, charred American oak, ex-Madeira ",10,0,40,20,5,70,70,70,0,5,30,10,40,5
2797,Glenlivet Founder's Reserve,2037,2,40.0," Traditional Oak, First-Fill American Oak",0,0,20,20,10,35,35,60,0,0,40,20,70,10
2798,Duncan Taylor The Big Smoke 60%,20,2,60.0,,80,70,20,30,10,70,70,40,20,0,20,0,20,0
2799,J. Henry & Sons 5 Year Wisconsin Straight Bourbon Cask Strength,57,3,60.0,"new, charred American oak",30,0,50,30,80,80,80,60,0,0,60,50,50,30
